 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5358,0.7172,0.28,0.28, FB 
1,0.3828,0.7301,0.49,0.35, FEx0.536y0.717d0.128 
1,0.3805,0.7045,0.38,0.29, S 
1,0.3552,0.7257,0.32,0.29, FB 
1,0.3455,0.7262,0.39,0.33, NA 
1,0.3606,0.738,0.32,0.25, NA 
1,0.3957,0.7181,0.48,0.33, FEx0.354y0.730d0.285 
1,0.4103,0.7108,0.54,0.33, FB 
1,0.4107,0.7086,0.48,0.33, NA 
1,0.4064,0.7132,0.49,0.33, NA 
1,0.4633,0.7043,0.38,0.33, FEx0.409y0.711d0.248 
2,0.475,0.716,0.32,0.33, FB 
2,0.4631,0.7153,0.27,0.34, NA 
2,0.4614,0.7019,0.44,0.34, NA 
2,0.4768,0.6778,0.43,0.34, NA 
2,0.4863,0.6576,0.44,0.35, NA 
2,0.4935,0.6447,0.44,0.34, NA 
2,0.5013,0.6442,0.38,0.38, NA 
2,0.5153,0.6557,0.39,0.33, FEx0.480y0.680d0.582 
2,0.5226,0.6663,0.39,0.32, FB 
2,0.5239,0.6733,0.39,0.28, NA 
2,0.5662,0.6958,0.24,0.29, FEx0.523y0.670d0.169 
2,0.586,0.6892,0.29,0.33, FB 
3,0.5939,0.686,0.2,0.29, FEx0.586y0.689d0.082 
3,0.6032,0.684,0.2,0.25, FB 
3,0.6069,0.6869,0.24,0.26, NA 
3,0.6022,0.7026,0.19,0.29, NA 
3,0.5815,0.715,0.19,0.28, NA 
3,0.5668,0.72,0.19,0.27, NA 
3,0.5633,0.7197,0.19,0.28, NA 
3,0.6131,0.6816,0.2,0.34, FEx0.588y0.704d0.405 
3,0.6518,0.6777,0.24,0.3, FB 
3,0.6585,0.6709,0.2,0.34, NA 
3,0.6699,0.6345,0.31,0.39, FEx0.655y0.674d0.221 
4,0.6862,0.616,0.31,0.35, FB 
4,0.6961,0.6114,0.31,0.35, NA 
4,0.7031,0.6084,0.58,0.36, FEx0.691y0.614d0.169 
