 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4918,0.4423,0.18,0.0, FEx0.551y0.435d0.535 
1,0.4306,0.4668,0.2,0.0, S 
1,0.4496,0.4676,0.18,0.0, FB 
1,0.4452,0.5145,0.18,0.0, FEx0.450y0.468d0.043 
1,0.4671,0.4891,0.19,0.0, FB 
1,0.4713,0.4882,0.18,0.0, NA 
1,0.4834,0.4792,0.18,0.0, NA 
1,0.4875,0.4277,0.18,0.0, FEx0.474y0.486d0.141 
1,0.4056,0.4151,0.22,0.0, S 
1,0.3089,0.4697,0.23,0.0, S 
1,0.321,0.4513,0.22,0.0, S 
1,0.328,0.4261,0.23,0.0, FB 
1,0.3557,0.4242,0.22,0.0, NA 
1,0.3567,0.4253,0.21,0.0, NA 
1,0.3571,0.4149,0.22,0.0, NA 
1,0.3551,0.4158,0.22,0.0, FEx0.349y0.423d0.179 
1,0.3503,0.4233,0.22,0.0, FB 
1,0.3596,0.4111,0.22,0.0, FEx0.350y0.423d0.054 
1,0.3001,0.4491,0.23,0.0, S 
1,0.2625,0.4708,0.18,0.0, S 
2,0.1559,0.4644,0.18,0.0, S 
2,0.1681,0.4571,0.18,0.0, S 
2,0.1864,0.4446,0.19,0.0, S 
2,0.2097,0.4623,0.21,0.0, S 
2,0.226,0.4614,0.22,0.0, S 
2,0.1147,0.4482,0.15,0.0, S 
2,0.1295,0.4399,0.16,0.0, S 
2,0.1113,0.4471,0.15,0.0, FB 
2,0.1282,0.4749,0.19,0.0, FEx0.111y0.447d0.037 
2,0.1279,0.4346,0.18,0.0, S 
2,0.242,0.3913,0.21,0.0, S 
2,0.225,0.4147,0.22,0.0, S 
2,0.2465,0.4197,0.21,0.0, FB 
2,0.2419,0.4072,0.21,0.0, NA 
2,0.2458,0.4253,0.23,0.0, FEx0.244y0.413d0.096 
2,0.2515,0.4273,0.21,0.0, FB 
2,0.2573,0.4159,0.21,0.0, NA 
2,0.2589,0.4123,0.21,0.0, NA 
2,0.2599,0.4172,0.21,0.0, NA 
2,0.2642,0.4193,0.21,0.0, NA 
2,0.2656,0.4156,0.21,0.0, NA 
2,0.3174,0.464,0.24,0.0, FEx0.260y0.418d0.219 
2,0.4432,0.4413,0.24,0.0, S 
3,0.4346,0.4739,0.23,0.0, FB 
3,0.4254,0.4574,0.23,0.0, NA 
3,0.3797,0.4822,0.24,0.0, FEx0.430y0.466d0.103 
3,0.3704,0.482,0.25,0.0, S 
3,0.3464,0.4797,0.25,0.0, S 
3,0.3387,0.4641,0.24,0.0, FB 
3,0.2604,0.4789,0.23,0.0, FEx0.339y0.464d0.055 
3,0.2643,0.4713,0.22,0.0, FB 
3,0.2668,0.4724,0.24,0.0, NA 
3,0.2669,0.4888,0.23,0.0, NA 
3,0.273,0.4779,0.23,0.0, NA 
3,0.2665,0.4761,0.22,0.0, FEx0.268y0.478d0.248 
3,0.2635,0.4786,0.23,0.0, S 
3,0.2816,0.4863,0.22,0.0, FB 
3,0.293,0.4834,0.21,0.0, NA 
3,0.3021,0.4811,0.21,0.0, NA 
4,0.3076,0.4797,0.21,0.0, NA 
4,0.3114,0.478,0.21,0.0, NA 
