 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4023,0.5928,0.43,0.52, S 
1,0.4142,0.6051,0.42,0.5, S 
1,0.4295,0.5419,0.39,0.61, FEx0.494y0.528d0.035 
1,0.4205,0.5474,0.41,0.58, S 
1,0.4264,0.5354,0.43,0.61, FB 
1,0.4352,0.5438,0.44,0.62, NA 
1,0.4246,0.5431,0.43,0.64, NA 
1,0.4257,0.5405,0.43,0.63, NA 
2,0.4653,0.5725,0.4,0.57, NA 
2,0.4225,0.5775,0.43,0.59, FEx0.468y0.576d0.374 
2,0.421,0.5818,0.4,0.59, FB 
2,0.4229,0.5663,0.39,0.55, NA 
2,0.4211,0.5692,0.42,0.57, NA 
2,0.4133,0.5861,0.4,0.56, NA 
2,0.4092,0.5938,0.4,0.56, NA 
2,0.4081,0.5943,0.4,0.55, NA 
2,0.4081,0.5957,0.39,0.56, NA 
2,0.4089,0.5992,0.39,0.57, NA 
2,0.4087,0.5998,0.39,0.57, NA 
2,0.4083,0.6005,0.4,0.57, NA 
2,0.4078,0.6017,0.4,0.57, NA 
2,0.409,0.6018,0.39,0.57, NA 
2,0.4118,0.6045,0.4,0.54, NA 
2,0.4139,0.6051,0.4,0.54, NA 
2,0.4159,0.6067,0.4,0.54, NA 
2,0.4171,0.6101,0.4,0.54, NA 
2,0.4186,0.6115,0.4,0.54, NA 
2,0.4181,0.6087,0.42,0.56, NA 
2,0.4166,0.6043,0.42,0.56, NA 
2,0.4155,0.6026,0.42,0.56, NA 
2,0.4135,0.6048,0.42,0.58, NA 
2,0.4111,0.6055,0.42,0.58, NA 
2,0.4093,0.6158,0.42,0.56, NA 
2,0.411,0.6288,0.42,0.56, FEx0.413y0.599d0.579 
2,0.4103,0.6035,0.4,0.53, S 
2,0.417,0.5084,0.48,0.58, S 
2,0.4245,0.4819,0.5,0.58, S 
3,0.4305,0.519,0.51,0.52, S 
3,0.4357,0.5329,0.5,0.52, FB 
3,0.4297,0.5504,0.4,0.58, FEx0.436y0.533d0.039 
3,0.4444,0.5579,0.47,0.56, S 
3,0.4552,0.5929,0.46,0.55, S 
3,0.4601,0.6047,0.42,0.54, S 
3,0.4717,0.6212,0.42,0.53, FB 
3,0.4721,0.6152,0.43,0.51, FEx0.472y0.621d0.037 
3,0.4683,0.6296,0.43,0.5, FB 
3,0.4636,0.6163,0.43,0.52, NA 
3,0.4641,0.6032,0.43,0.54, FEx0.466y0.623d0.076 
3,0.4645,0.558,0.45,0.53, S 
3,0.4679,0.5468,0.48,0.53, S 
3,0.4582,0.5466,0.5,0.46, S 
3,0.4611,0.5314,0.5,0.46, S 
3,0.4644,0.5313,0.53,0.47, S 
3,0.4709,0.5282,0.51,0.47, FB 
3,0.4615,0.5006,0.51,0.52, FEx0.471y0.528d0.034 
3,0.4559,0.4838,0.53,0.53, FB 
